customer_id,nome,sobrenome,sexo,compra_bike_ultimo_3_anos,Ano,Mês,Dia,cargo,categoria_cargo,segmento,possui_carro,falecido
276,Goldi,Dwine,Female,47,1990,março,25,"",Financial Services,Mass Customer,No,N
277,Jehanna,Alvarado,Female,69,1956,fevereiro,19,VP Product Management,n/a,High Net Worth,No,N
278,Sydney,Georger,Male,22,1997,julho,30,Executive Secretary,n/a,Affluent Customer,Yes,N
279,Tamera,Hinckes,Female,0,1981,setembro,9,Web Designer I,Manufacturing,Mass Customer,No,N
280,Welch,MacAllaster,Male,15,1995,março,22,Geologist I,n/a,Affluent Customer,Yes,N
281,Jeanette,Sizzey,Female,51,1972,dezembro,27,Cost Accountant,Financial Services,High Net Worth,Yes,N
282,Lauren,Curcher,Male,82,1989,outubro,27,VP Quality Control,Argiculture,High Net Worth,Yes,N
283,Sari,Noye,Female,34,1991,fevereiro,4,Assistant Manager,Retail,Mass Customer,No,N
284,Seth,Moorman,Male,38,1986,abril,11,Financial Analyst,Financial Services,High Net Worth,Yes,N
285,Julee,Janovsky,Female,3,1977,novembro,19,Community Outreach Specialist,Manufacturing,Mass Customer,No,N
286,Kiley,Canaan,Male,99,1989,agosto,1,Accounting Assistant II,Manufacturing,Affluent Customer,Yes,N
287,Hannie,Wodham,Female,41,1985,maio,6,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,N
288,Ebenezer,Seedman,Male,71,1985,setembro,8,"",Manufacturing,High Net Worth,No,N
289,Modestia,Lithgow,Female,43,1970,abril,12,Clinical Specialist,Health,High Net Worth,No,N
290,Giorgio,Kevane,Gay,42,,,,Senior Sales Associate,IT,Mass Customer,No,N
291,Aime,Burston,Female,63,1971,outubro,22,Assistant Media Planner,Entertainment,Mass Customer,No,N
292,Gelya,Gerant,Female,42,1961,novembro,24,VP Product Management,n/a,Affluent Customer,Yes,N
293,Virgilio,Willcocks,Male,80,1989,dezembro,10,Administrative Assistant III,Manufacturing,Mass Customer,Yes,N
294,Magnum,Slowan,Male,39,1959,abril,1,Recruiting Manager,n/a,High Net Worth,No,N
295,Lena,Chape,Female,64,1964,dezembro,26,Database Administrator II,n/a,Mass Customer,Yes,N
296,Marshal,Rathbone,Male,34,1972,junho,19,"",Health,High Net Worth,Yes,N
297,Cecile,MacLise,Female,33,1959,abril,27,Electrical Engineer,Manufacturing,High Net Worth,No,N
298,Maurise,Lenglet,Male,69,1956,agosto,15,Engineer I,Manufacturing,High Net Worth,No,N
299,Corabelle,Hartnell,Female,80,1956,setembro,15,Budget/Accounting Analyst I,Financial Services,Mass Customer,Yes,N
300,Malachi,Hadcroft,Male,88,1956,junho,22,Clinical Specialist,Health,Mass Customer,No,N
301,Hildy,Bilbrook,Female,54,1980,outubro,10,Developer IV,Manufacturing,High Net Worth,No,N
302,Laurice,Colgrave,Female,32,1977,março,27,"",Health,Mass Customer,No,N
303,Shane,Smetoun,Female,59,1974,agosto,15,Assistant Professor,Argiculture,Mass Customer,Yes,N
304,Paddy,Mumbray,Male,36,1969,março,27,VP Marketing,Manufacturing,Mass Customer,Yes,N
305,Cris,Chellam,Female,1,1974,março,17,Financial Analyst,Financial Services,Mass Customer,No,N
306,Ruy,Adanet,Male,19,1973,agosto,2,Registered Nurse,Health,High Net Worth,No,N
307,Ruben,Handlin,Male,55,1984,agosto,18,Clinical Specialist,Health,Affluent Customer,Yes,N
308,Iver,Dobsons,Male,2,1983,março,9,Database Administrator I,IT,High Net Worth,No,N
309,Maurizia,Ligerton,Female,53,1974,outubro,2,Clinical Specialist,Health,Mass Customer,Yes,N
310,Myranda,Clowser,Female,0,1985,fevereiro,13,Account Coordinator,Financial Services,Mass Customer,Yes,N
311,Jaimie,Halms,Female,86,1957,agosto,16,Internal Auditor,Health,High Net Worth,No,N
312,Garek,Prattin,Male,44,1958,março,17,Desktop Support Technician,Financial Services,Affluent Customer,Yes,N
313,Theo,McKune,Male,70,1987,dezembro,22,Operator,Manufacturing,Mass Customer,Yes,N
314,Catie,Advani,Female,27,1962,agosto,25,Marketing Assistant,Retail,High Net Worth,Yes,N
315,Lisa,Odlin,Female,67,1958,abril,16,Chief Design Engineer,Manufacturing,Affluent Customer,No,N
316,Genni,Larway,Female,72,1976,junho,1,Environmental Specialist,Manufacturing,Mass Customer,Yes,N
317,Elicia,Dahler,Female,26,1974,fevereiro,10,Automation Specialist II,Entertainment,Mass Customer,Yes,N
318,Libbie,Castelin,Female,21,1969,maio,19,Programmer III,Retail,Affluent Customer,Yes,N
319,Madelle,Matteris,Female,32,1971,outubro,11,"",Retail,Mass Customer,Yes,N
320,Aldous,Cubin,Male,19,1997,fevereiro,9,Registered Nurse,Health,Mass Customer,No,N
321,Christean,Finnes,Female,58,1973,setembro,15,Marketing Manager,n/a,Mass Customer,No,N
322,De,Denington,Female,19,1977,março,10,Research Associate,Financial Services,Mass Customer,Yes,N
323,Celka,Goodrich,Female,54,1973,junho,4,Senior Developer,Health,Mass Customer,Yes,N
324,Franz,Lyptrit,Male,97,1986,agosto,5,Computer Systems Analyst I,IT,Mass Customer,Yes,N
325,Anthia,Ghilardini,Female,98,1971,setembro,26,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,N
326,Guenna,Spensly,Female,74,1980,fevereiro,16,Help Desk Operator,Financial Services,Mass Customer,No,N
327,Cris,Richfield,Female,10,1968,julho,24,Design Engineer,Health,Mass Customer,No,N
328,Bernice,Kings,Female,87,1991,abril,11,Senior Developer,Manufacturing,Mass Customer,No,N
329,Garvy,Berthel,Male,25,1984,novembro,20,Account Representative IV,Entertainment,High Net Worth,Yes,N
330,Port,Pancost,Male,78,1959,junho,3,Recruiting Manager,Manufacturing,High Net Worth,Yes,N
331,Ford,Groucock,Male,87,1998,setembro,23,Desktop Support Technician,Health,Mass Customer,Yes,N
332,Liza,Trouel,Female,23,1978,agosto,19,Registered Nurse,Health,High Net Worth,No,N
333,Debbi,Doohey,Female,25,1965,junho,20,Sales Associate,Financial Services,Affluent Customer,Yes,N
334,Fredi,Iannuzzelli,Female,71,1999,maio,20,Financial Advisor,Financial Services,Affluent Customer,Yes,N
335,Debee,Martynov,Female,20,1983,abril,19,Senior Editor,n/a,Affluent Customer,No,N
336,Georgiana,Wallington,Female,91,1980,janeiro,6,"",Manufacturing,High Net Worth,No,N
337,Shaylah,Urquhart,Female,67,1979,outubro,8,Statistician IV,Argiculture,High Net Worth,Yes,N
338,Hilliary,Littrell,Female,33,1958,março,14,"",Health,Mass Customer,No,N
339,Nanny,Casero,Female,56,1980,janeiro,11,Human Resources Manager,Health,Mass Customer,No,N
340,Joshuah,Purvey,Male,39,1973,julho,31,"",Argiculture,Mass Customer,Yes,N
341,Jeremiah,Wasling,Male,10,1976,agosto,25,GIS Technical Architect,Financial Services,Mass Customer,No,N
342,Winslow,Hammant,Male,40,1987,maio,19,Programmer IV,Health,High Net Worth,No,N
343,Nicole,Johananoff,Female,76,1957,agosto,14,Recruiter,Property,Affluent Customer,No,N
344,Carlene,Eyckelbeck,Female,91,1973,julho,18,"",n/a,High Net Worth,Yes,N
345,Tish,Oleksiak,Female,74,1989,fevereiro,3,Senior Sales Associate,Health,High Net Worth,Yes,N
346,Timmie,Eisikowitz,Male,68,1981,março,15,Financial Analyst,Financial Services,Mass Customer,No,N
347,Berkly,Grishinov,Male,50,1965,junho,6,Marketing Manager,Financial Services,Mass Customer,No,N
348,Gan,Devoy,Male,20,1980,novembro,1,Assistant Professor,Retail,Mass Customer,Yes,N
349,Vinnie,Usherwood,Female,35,1981,abril,15,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,N
350,Carmela,Jesper,Female,47,1977,dezembro,9,Clinical Specialist,Health,Mass Customer,Yes,N
351,Dev,Hafner,Male,69,1999,maio,12,Pharmacist,Health,Mass Customer,Yes,N
352,Orrin,Finding,Male,12,1979,julho,8,Sales Representative,Retail,Mass Customer,No,N
353,Antonia,Cardis,Female,9,1980,outubro,9,Information Systems Manager,n/a,Mass Customer,No,N
354,Mavra,Donavan,Female,87,1980,novembro,26,Legal Assistant,Property,Mass Customer,No,N
355,Stacy,Gullane,Female,97,1979,junho,1,Database Administrator II,Retail,Mass Customer,Yes,N
356,Nichole,"",Female,10,1975,março,30,Librarian,Entertainment,High Net Worth,No,N
357,Betta,Shrimpton,Female,21,1969,janeiro,25,Director of Sales,n/a,Affluent Customer,No,N
358,Kippie,Crimpe,Female,54,1985,dezembro,27,Accounting Assistant IV,n/a,Mass Customer,No,N
359,Dulcine,Gauson,Female,2,1958,novembro,28,Legal Assistant,Manufacturing,Affluent Customer,Yes,N
360,Atalanta,Starbucke,Female,64,1956,abril,2,Staff Scientist,Property,Mass Customer,Yes,N
361,Stephana,Minero,Female,59,1999,março,27,Software Engineer IV,Health,Mass Customer,Yes,N
362,Jamima,Pirolini,Female,47,1974,novembro,17,Software Engineer IV,Financial Services,High Net Worth,Yes,N
363,Sabrina,Caddy,Female,82,1988,março,4,Project Manager,Retail,Mass Customer,Yes,N
364,Leontyne,Simpkiss,Female,96,1976,setembro,30,Database Administrator III,Financial Services,Affluent Customer,No,N
365,Romona,Capitano,Female,98,1976,junho,27,VP Quality Control,Property,High Net Worth,No,N
366,Constance,Ucchino,Female,7,1954,janeiro,8,Librarian,Entertainment,High Net Worth,No,N
367,Katrinka,Sturrock,Female,93,1985,fevereiro,17,Programmer II,Manufacturing,Mass Customer,Yes,N
368,Lacee,Roan,Female,32,1986,novembro,26,"",Financial Services,High Net Worth,No,N
369,Alic,Trenear,Male,19,1991,agosto,24,Actuary,Financial Services,Mass Customer,Yes,N
370,Trstram,Bondesen,Male,91,1998,julho,27,"",Telecommunications,Affluent Customer,Yes,N
371,Pernell,Favelle,Male,7,1954,julho,6,Systems Administrator III,Financial Services,Mass Customer,No,N
372,Moina,Thumim,Female,19,1987,agosto,13,Graphic Designer,Property,Affluent Customer,Yes,N
373,Eva,Colenutt,Female,95,2000,agosto,26,Structural Analysis Engineer,Health,High Net Worth,Yes,N
374,Valdemar,MacCoughen,Male,81,1992,janeiro,22,Senior Financial Analyst,Financial Services,Mass Customer,Yes,N
375,Salvidor,Renzo,Male,13,1976,agosto,23,Automation Specialist II,Manufacturing,Mass Customer,Yes,N
376,Marena,Brunotti,Female,60,1966,outubro,24,Financial Advisor,Financial Services,Mass Customer,Yes,N
377,Levy,Bonavia,Male,65,1999,maio,19,Staff Scientist,Argiculture,Mass Customer,No,N
378,Raquela,Yuille,Female,98,1974,maio,4,Senior Developer,Retail,Mass Customer,No,N
379,Bert,Ainslie,Male,2,1980,março,13,"",Manufacturing,High Net Worth,Yes,N
380,Teriann,Birdsey,Female,66,1956,maio,15,Structural Engineer,Property,Mass Customer,No,N
381,Leesa,Castleman,Female,99,1996,novembro,30,Sales Associate,n/a,Affluent Customer,No,N
382,Issiah,Fardell,Male,68,1985,agosto,14,Research Nurse,Health,Mass Customer,Yes,N
383,Barclay,Shalders,Male,37,1978,julho,15,Nurse Practicioner,n/a,Affluent Customer,No,N
384,Friederike,Bestar,Female,70,1976,agosto,6,"",Financial Services,Affluent Customer,No,N
385,Kendall,Humes,Male,69,1966,dezembro,7,Project Manager,Health,High Net Worth,No,N
386,Ethelyn,Pincott,Female,63,1990,outubro,27,Senior Quality Engineer,Argiculture,Mass Customer,No,N
387,Spike,Thieme,Male,34,1977,fevereiro,19,Administrative Officer,Financial Services,Mass Customer,No,N
388,Carlye,Bartle,Female,53,1966,maio,25,"",Financial Services,Mass Customer,Yes,N
389,Dorene,Scrivner,Female,97,1975,abril,27,Help Desk Operator,Entertainment,Affluent Customer,Yes,N
390,Royall,Slimings,Male,83,1997,novembro,25,Programmer Analyst II,Health,Affluent Customer,No,N
391,Duffie,Woodier,Male,80,1970,março,25,"",Argiculture,Mass Customer,No,N
392,Brandyn,Morrid,Male,38,1978,junho,14,Safety Technician I,Property,Mass Customer,No,N
393,Cesaro,Isbell,Male,35,1955,fevereiro,8,Associate Professor,Manufacturing,Mass Customer,Yes,N
394,Roanne,Cowthard,Female,70,1977,junho,6,Legal Assistant,Health,High Net Worth,Yes,N
395,Penn,Burkinshaw,Male,28,1976,novembro,27,Data Coordiator,Retail,High Net Worth,Yes,N
396,Peria,Iscowitz,Female,98,1967,janeiro,25,Systems Administrator III,Telecommunications,High Net Worth,Yes,N
397,Nerissa,Foote,Female,86,1981,setembro,2,Paralegal,Financial Services,Affluent Customer,Yes,N
398,Randee,Douberday,Female,20,1969,janeiro,18,"",Retail,Affluent Customer,No,N
399,Nickie,Neissen,Male,26,1976,julho,18,Engineer III,Manufacturing,Affluent Customer,Yes,N
400,Sibeal,Fellow,Female,86,1962,maio,19,Financial Analyst,Financial Services,Mass Customer,No,N
401,Halette,Helling,Female,56,1986,dezembro,11,Assistant Professor,Retail,Mass Customer,No,N
402,Berne,Donegan,Male,9,1977,junho,3,Desktop Support Technician,Retail,Affluent Customer,No,N
403,Easter,Laffoley-Lane,Female,40,1975,outubro,17,Graphic Designer,n/a,Mass Customer,Yes,N
404,Sinclair,Sustins,Male,92,1995,dezembro,17,Geologist I,Financial Services,Affluent Customer,Yes,N
405,Vivien,Urion,Female,19,1971,setembro,28,"",Manufacturing,High Net Worth,Yes,N
406,Rhona,Spilsburie,Female,58,1987,junho,16,Financial Analyst,Financial Services,High Net Worth,No,N
407,Chryste,Acum,Female,82,1979,janeiro,12,Structural Analysis Engineer,n/a,High Net Worth,Yes,N
408,Kurtis,Baistow,Male,79,1991,agosto,31,Senior Financial Analyst,Financial Services,Affluent Customer,No,N
409,Tatiania,O'Kane,Female,84,1978,janeiro,23,Executive Secretary,Health,Mass Customer,Yes,N
410,Alicia,Townend,Female,14,1990,abril,9,Structural Engineer,n/a,Mass Customer,Yes,N
411,Cathyleen,Bern,Female,84,1977,março,31,Director of Sales,Financial Services,High Net Worth,No,N
412,Evanne,Feechum,Female,65,1960,abril,23,"",IT,High Net Worth,No,N
413,Simone,Denys,Male,79,1957,dezembro,22,VP Quality Control,n/a,High Net Worth,Yes,N
414,Thorin,Grimoldby,Male,12,1976,julho,16,Social Worker,Health,High Net Worth,No,N
415,Conchita,Jeans,Female,20,1955,maio,31,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,N
416,Dory,Barnsdall,Female,14,1997,junho,23,Software Consultant,n/a,Mass Customer,Yes,N
417,Fernandina,Brambley,Female,37,1971,fevereiro,17,Biostatistician IV,Argiculture,Mass Customer,No,N
418,Jere,Ding,Female,56,1958,dezembro,22,"",n/a,Mass Customer,No,N
419,Chrissie,Bernardini,Female,34,1981,janeiro,26,VP Marketing,Manufacturing,Affluent Customer,No,N
420,Clem,Leek,Male,93,1958,julho,5,Help Desk Operator,Entertainment,High Net Worth,No,N
421,Tish,Netti,Female,26,1999,março,19,Sales Representative,Retail,Mass Customer,Yes,N
422,Vito,Norker,Male,78,2002,janeiro,6,"",Manufacturing,Affluent Customer,No,N
423,Orville,Akerman,Male,43,1956,novembro,8,Senior Quality Engineer,n/a,Mass Customer,No,N
424,Dennie,Eunson,Male,77,1978,janeiro,25,Research Nurse,Health,High Net Worth,No,N
425,Michaeline,Bordman,Female,60,1953,novembro,19,Sales Representative,Retail,Mass Customer,Yes,N
426,Emlyn,Anstice,Female,10,1972,junho,2,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,N
427,Giusto,Torbett,Male,77,1996,dezembro,19,Assistant Media Planner,Entertainment,Mass Customer,Yes,N
428,Freida,Everil,Female,0,1977,maio,3,Structural Engineer,Health,High Net Worth,Yes,N
429,Berny,Bold,Female,7,1978,julho,30,Community Outreach Specialist,IT,High Net Worth,Yes,N
430,Janice,Himsworth,Female,46,1973,abril,26,Paralegal,Financial Services,High Net Worth,Yes,N
431,Gale,Done,Male,8,1956,março,26,Research Nurse,Health,Affluent Customer,Yes,N
432,Amby,Pentin,Male,83,1990,fevereiro,12,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,N
433,Reinhard,Jubert,Male,94,1964,março,12,Statistician II,Property,Affluent Customer,No,N
434,Raff,Waadenburg,Male,93,1995,dezembro,1,"",Financial Services,Mass Customer,Yes,N
435,Jerome,Muggeridge,Male,5,1999,dezembro,23,GIS Technical Architect,Telecommunications,Mass Customer,No,N
436,Erwin,Pendre,Male,75,1957,dezembro,24,Internal Auditor,IT,Mass Customer,No,N
437,Sayres,Duthie,Male,24,1976,agosto,14,Systems Administrator III,Manufacturing,Affluent Customer,Yes,N
438,Ebenezer,Bottelstone,Male,25,1989,agosto,17,Internal Auditor,Property,High Net Worth,Yes,N
439,Lida,Wych,Female,26,1974,julho,8,GIS Technical Architect,n/a,Affluent Customer,No,N
440,Sheena,O'Duggan,Female,46,1977,dezembro,16,Business Systems Development Analyst,Telecommunications,Mass Customer,No,N
441,Felicle,Beneze,Female,74,1974,março,8,Analyst Programmer,IT,Mass Customer,No,N
442,Linc,Vedyasov,Male,2,2001,outubro,6,"",Financial Services,Mass Customer,No,N
443,Lauree,Leason,Female,21,1972,março,26,"",Argiculture,High Net Worth,Yes,N
444,Britteny,Falconer-Taylor,Female,32,1967,fevereiro,24,Staff Scientist,Manufacturing,Mass Customer,Yes,N
445,Timothy,Wenham,Male,91,1984,novembro,13,Executive Secretary,Financial Services,Mass Customer,No,N
446,Marilee,Oosthout de Vree,Female,73,1978,julho,2,Tax Accountant,IT,Affluent Customer,Yes,N
447,Brittany,Peasey,Female,98,2001,novembro,6,Help Desk Technician,Argiculture,Mass Customer,Yes,N
448,Robin,Crack,Female,34,1995,abril,26,Software Engineer III,IT,High Net Worth,No,N
449,Shana,Fortesquieu,Female,74,1974,setembro,24,VP Product Management,Manufacturing,High Net Worth,Yes,N
450,Myrlene,Rothwell,Female,5,1975,abril,2,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,N
451,Marlow,Flowerdew,Gay,37,,,,Quality Control Specialist,IT,High Net Worth,No,N
452,Natalee,Bamford,Female,22,1959,agosto,11,Account Coordinator,Property,Mass Customer,Yes,N
453,Cornelius,Yarmouth,Gay,81,,,,Assistant Professor,IT,High Net Worth,No,N
454,Eugenie,Domenc,Gay,58,,,,Research Nurse,Health,Affluent Customer,Yes,N
455,Mile,Dionisii,Male,97,1991,novembro,2,Civil Engineer,Manufacturing,Mass Customer,Yes,N
456,Randolph,Redihalgh,Male,47,1975,novembro,30,Automation Specialist I,Manufacturing,Affluent Customer,Yes,N
457,Querida,Danilchev,Female,70,1980,dezembro,14,Recruiting Manager,Financial Services,High Net Worth,Yes,N
458,Osborn,Pentony,Male,57,1969,abril,21,Account Representative IV,Manufacturing,Affluent Customer,Yes,N
459,Bel,Cheeke,Female,88,1986,agosto,4,Civil Engineer,Manufacturing,Mass Customer,Yes,N
460,Illa,"",Female,0,1986,janeiro,23,Electrical Engineer,Manufacturing,Affluent Customer,Yes,N
461,Jsandye,Melendez,Female,19,1979,outubro,9,Social Worker,Health,Mass Customer,Yes,N
462,Melany,Thorrington,Female,32,1960,janeiro,1,"",Manufacturing,Affluent Customer,Yes,N
463,Allis,Blanche,Female,9,1962,março,30,Senior Cost Accountant,Financial Services,Mass Customer,Yes,N
464,Karel,Dimelow,Female,32,1958,março,23,"",n/a,Mass Customer,Yes,N
465,Alina,Wilsey,Female,54,1976,março,27,Developer III,Financial Services,Affluent Customer,Yes,N
466,Jarad,Bauser,Male,84,1991,janeiro,27,"",Manufacturing,Affluent Customer,Yes,N
467,Welbie,Rockliffe,Male,51,1954,janeiro,2,Human Resources Assistant I,Property,Affluent Customer,No,N
468,Valeria,Ladyman,Female,11,1974,janeiro,19,Software Test Engineer I,Property,High Net Worth,Yes,N
469,Levi,Cartmell,Male,91,1996,maio,3,Actuary,Financial Services,High Net Worth,Yes,N
470,Darbee,Klimowicz,Male,22,2001,dezembro,19,Internal Auditor,Retail,Mass Customer,No,N
471,Libby,Wardesworth,Female,82,1956,janeiro,1,GIS Technical Architect,Financial Services,Affluent Customer,No,N
472,Kippy,Jessel,Female,38,1990,novembro,16,Internal Auditor,Financial Services,Mass Customer,Yes,N
473,Benji,O'Shirine,Male,2,1977,março,13,Junior Executive,Health,Mass Customer,Yes,N
474,Consolata,Clacson,Female,86,1983,janeiro,15,Geologist IV,Entertainment,Affluent Customer,No,N
475,Vernor,"",Male,0,1996,novembro,14,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,N
476,Kane,Jahnel,Male,65,1989,abril,21,Computer Systems Analyst IV,n/a,Mass Customer,No,N
477,Cheri,Hazeman,Female,32,1960,novembro,26,Media Manager II,Financial Services,High Net Worth,Yes,N
478,Darcey,Harberer,Female,65,1961,janeiro,21,Chief Design Engineer,n/a,Affluent Customer,Yes,N
479,Blythe,Keighley,Female,11,1994,agosto,4,"",IT,Mass Customer,Yes,N
480,Darelle,Ive,Gay,67,,,,Registered Nurse,Health,Mass Customer,Yes,N
481,Marcella,Manzell,Female,68,1990,abril,12,Programmer IV,Argiculture,Mass Customer,No,N
482,Gar,Wallis,Male,33,1962,dezembro,19,"",Health,Mass Customer,No,N
483,Bertrand,Penkethman,Male,35,1973,maio,2,Sales Representative,Retail,Affluent Customer,No,N
484,Mason,Kohrsen,Male,64,1974,abril,24,Programmer IV,Manufacturing,Mass Customer,No,N
485,Ulrika,Steagall,Female,23,1974,novembro,8,Statistician III,Manufacturing,High Net Worth,No,N
486,Prudi,Edon,Female,0,1955,dezembro,30,Technical Writer,Manufacturing,Affluent Customer,Yes,N
